min(X),min(Y),min(Z),max(X),max(Y),max(Z),mean(X),mean(Y),mean(Z),variance(X),variance(Y),variance(Z),std(X),std(Y),std(Z),skewness(X),skewness(Y),skewness(Z),kurtosis(X),kurtosis(Y),kurtosis(Z),median(X),median(Y),median(Z),percentile25(X),percentile75(X),percentile25(Y),percentile75(Y),percentile25(Z),percentile75(Z),corr_axis(XY),corr_axis(XZ),corr_axis(YZ),zerocross(X),zerocross(Y),zerocross(Z),energy(X),energy(Y),energy(Z),dominantFr(X),dominantFrMag(X),dominantFr(Y),dominantFrMag(Y),dominantFr(Z),dominantFrMag(Z),IdentityTag,8activity
-2.3281,7.7585,-4.648,1.9644,11.2247,-2.0517,0.08003992,9.2025715,-3.392207,0.93957584,0.495406407,0.357578821,0.969317203,0.703851126,0.597978947,-0.0910781,0.426945466,0.026866728,2.139014343,3.265001179,2.230484452,0.124935,9.13165,-3.3654,-0.67744,0.870925,8.749,9.62775,-3.8765,-2.99155,-0.095185323,-0.161696596,0.352462214,7,25,15,188,17036,2373,0.78125,126.2390576,4.8828125,21.41271068,0.390625,25.48172605,32,2
0.1578,7.7979,-2.8233,2.9709,11.1973,0.87924,1.3684039,9.636746,-0.729570496,0.367034485,0.373104065,0.56870715,0.60583371,0.61082245,0.754126747,0.300410122,-0.631430769,-0.489255477,2.466402064,3.754960563,2.861725696,1.28045,9.7648,-0.61789,0.888215,1.8574,9.37955,9.99455,-1.2225,-0.187465,-0.321104234,-0.418442597,0.037228201,11,30,11,448,18648,220,0.390625,28.20006365,6.25,13.16335634,0.390625,45.02407986,32,2
-0.01225,9.4643,-1.116,1.3918,10.2686,0.21323,0.8540794,9.7899065,-0.314257448,0.079091617,0.018782661,0.054400525,0.281232318,0.13704985,0.233239201,-0.745373567,0.240383554,-0.840376839,4.063418158,3.427614461,4.156790199,0.879145,9.78285,-0.277595,0.71627,1.03065,9.6904,9.8867,-0.46632,-0.16407,-0.4756261,0.466607253,-0.526951205,15,31,19,162,19172,31,2.5390625,5.289384886,6.4453125,0.430700512,1.953125,3.113144177,32,2
0.4964,9.4333,-0.30062,1.2331,10.0549,0.95334,0.9040102,9.780866,0.415908315,0.022365997,0.014306977,0.054583659,0.149552657,0.119611776,0.233631461,-0.323946778,-0.176351301,-0.833766613,2.776492405,2.999256925,4.037899192,0.918555,9.7822,0.454445,0.79698,0.997135,9.7071,9.8583,0.326215,0.545565,-0.421042652,-0.101759487,-0.324342403,25,38,17,168,19136,45,2.34375,0.780539871,2.5390625,0.424922982,0.390625,2.820240815,32,2
0.75171,9.5556,0.27329,1.114,10.0388,0.6661,0.9060201,9.7744,0.46477165,0.002622664,0.003851901,0.0031883,0.051211952,0.062063683,0.056465035,0.373049364,0.445831441,0.295105002,5.227356515,5.640887891,4.485474361,0.90191,9.76685,0.469715,0.88601,0.93148,9.73655,9.8119,0.424475,0.49254,-0.224745128,0.148359117,-0.370021273,62,67,56,165,19109,44,5.078125,0.069110363,9.1796875,0.080925911,6.25,0.096521675,32,2
0.81085,9.6456,0.18272,0.97612,9.963,0.56044,0.8948342,9.772099,0.4177494,0.001081391,0.002122056,0.003444798,0.032884515,0.046065781,0.0586924,0.099096332,0.362137063,-0.639942198,2.846495969,4.439109615,4.08418916,0.900325,9.7672,0.42447,0.87158,0.91616,9.737,9.79705,0.39401,0.45464,-0.104984631,-0.252531444,0.005625342,65,78,59,160,19099,36,3.515625,0.021206468,9.375,0.032219761,0.390625,0.179876989,32,2
0.47492,8.965,-0.030145,1.5935,10.2795,1.648,0.94540505,9.75737,0.560433386,0.028316815,0.031460667,0.131554114,0.168276009,0.177371551,0.362703893,0.536567024,-1.074136432,1.478707328,6.190304092,7.987440075,4.701044293,0.94724,9.7663,0.46985,0.886455,1.0077,9.7056,9.8418,0.37923,0.58306,0.049806143,-0.224092618,-0.437849954,26,42,29,184,19048,89,1.171875,1.313197489,3.515625,0.766128369,1.7578125,6.780109032,32,2
-0.83147,8.0634,-2.8241,1.2844,11.4369,0.99939,0.326030352,9.736685,-0.98664364,0.304309684,0.247256907,1.053264549,0.551642714,0.49724934,1.026286777,-0.384012205,0.0932674,0.371727049,2.250991969,4.523525176,1.769389309,0.39922,9.761,-1.43185,-0.0463375,0.748955,9.421,10.00005,-1.75655,0.18272,-0.313417862,-0.227809491,-0.043189711,13,24,9,82,19010,404,0.78125,18.87815355,2.34375,11.52231409,0.390625,162.2758246,32,2
-0.52566,8.9148,-1.6593,0.87524,10.4818,3.0238,0.09137702,9.600406,1.18213974,0.060261388,0.097979327,2.817702217,0.24548195,0.313016497,1.678601268,0.522877468,0.703310955,-0.411760822,3.94766533,3.165062016,1.43317026,0.0751435,9.53845,1.76175,-0.053515,0.208825,9.3923,9.8105,-0.767975,2.69855,-0.197042461,-0.042133202,-0.539868446,19,23,1,14,18453,840,2.734375,4.483204192,0.390625,6.266036947,0.390625,618.2739304,32,2
-0.13094,8.6427,2.8573,0.40678,9.5641,4.0214,0.069019808,9.2354655,3.366684,0.009111304,0.027338636,0.077026444,0.095453153,0.165343994,0.277536384,0.780890743,-0.926149957,0.169329568,3.906466196,4.0565018,2.088097938,0.0604435,9.2618,3.36385,0.0019864,0.123545,9.1555,9.3523,3.11435,3.60535,-0.520134914,0.147608357,-0.570413057,37,29,15,3,17064,2282,2.5390625,0.64587173,0.390625,1.76212014,0.390625,14.99279976,32,2
-0.098942,8.5677,3.5978,0.44359,9.5927,4.3232,0.158700751,8.982839,4.0127785,0.011473588,0.026975718,0.019683285,0.107114837,0.164242862,0.140297133,0.23000433,0.445002826,-0.238829411,2.907301925,4.362259801,3.119820774,0.155685,8.9901,4.0133,0.09318,0.21761,8.862,9.0955,3.9301,4.1114,0.150888738,-0.0160446,-0.402727738,36,31,34,7,16144,3224,6.4453125,0.592253118,5.2734375,1.02645865,6.4453125,0.733018608,32,2
-0.025225,8.6124,3.8699,0.35265,9.2775,4.4743,0.147301345,8.9210645,4.163557,0.006856736,0.016933431,0.013105058,0.08280541,0.130128519,0.114477323,0.345468765,0.290797326,-0.058695976,2.816631528,2.894855172,2.474617185,0.14098,8.91505,4.1572,0.0955135,0.20049,8.8239,9.00545,4.0813,4.26275,-0.605227995,0.412592015,-0.649499677,37,37,27,6,15920,3470,7.2265625,0.316847026,7.2265625,1.218063831,0.390625,0.577000333,32,2
-0.24752,8.4625,3.9751,0.57945,9.324,4.6108,0.197674279,8.8876225,4.237723,0.016551893,0.029937631,0.01749233,0.12865416,0.173024943,0.132258574,-0.389213648,0.095964074,0.529522845,4.622213517,2.94433077,3.457701233,0.20327,8.8998,4.2322,0.134135,0.2621,8.76405,8.9977,4.1495,4.30785,-0.227151934,-0.039278119,-0.514320421,37,39,35,11,15804,3595,4.6875,0.671116435,3.515625,1.269864197,3.515625,1.265660953,32,2
-0.021702,8.4915,3.9907,0.39873,9.1272,4.5958,0.155206186,8.8530295,4.3039855,0.006995545,0.019375837,0.015087719,0.083639376,0.139197114,0.122832077,0.143156364,-0.226762904,-0.07565131,2.674207248,2.827597513,2.924638706,0.156405,8.8536,4.30825,0.097146,0.216505,8.7638,8.95975,4.2249,4.3762,-0.439608177,0.124442841,-0.686330946,44,29,29,6,15679,3708,7.2265625,0.657298296,2.9296875,1.287183155,2.9296875,1.406135064,32,2
-0.021842,8.5226,4.1114,0.2925,9.1266,4.6108,0.153710673,8.8268805,4.350025,0.005208615,0.013200602,0.010947321,0.072170737,0.114893872,0.104629446,-0.104680688,0.076317059,0.298508606,2.132267787,2.553037463,2.588917703,0.150335,8.82355,4.35325,0.0969595,0.216755,8.74875,8.91505,4.27025,4.41375,-0.272233054,-0.349214767,-0.514103422,32,37,41,6,15585,3787,7.2265625,0.594234812,7.2265625,1.235707788,7.2265625,0.873877188,32,2
-0.021703,8.5214,4.1419,0.35137,9.1874,4.5503,0.152605572,8.8411445,4.33859,0.0061268,0.020264552,0.008352043,0.078273878,0.142353615,0.091389514,0.264045751,-0.123290641,0.160735543,2.24928419,2.389884022,2.490278737,0.142105,8.8544,4.3385,0.0840425,0.21682,8.7339,8.9529,4.2631,4.3987,-0.688273977,0.054797873,-0.535728698,31,38,38,6,15637,3766,7.2265625,0.599377893,7.421875,1.757996145,3.90625,0.390049858,32,2
-1.0934,1.7991,-6.0682,2.7436,15.747,11.1378,0.088162176,6.8428175,6.434872985,0.365753439,6.724052058,9.256624289,0.604775528,2.593077719,3.042470097,1.93113272,0.654025068,-1.656770242,8.622114667,3.302734313,6.485170231,-0.0090562,6.4717,7.44095,-0.219115,0.249445,4.9453,8.76435,4.8292,8.38595,0.417034099,-0.683160888,-0.80950686,22,14,10,74,10703,10124,1.7578125,17.57684695,0.5859375,746.350488,0.5859375,896.0008486,32,2
-5.0703,-30.5124,-9.2917,8.2046,15.6698,6.6854,1.910092355,-6.54974945,0.720506205,7.943220632,106.2192044,9.026071519,2.818371982,10.30627015,3.004342111,-0.005928091,-0.037101108,-1.436709931,2.628241244,2.376218451,5.191737442,1.88695,-6.5386,1.35175,-0.0320455,3.7827,-14.0562,1.11005,-0.0614795,2.6839,0.721097973,-0.366419752,-0.579063083,14,16,22,2310,29717,1900,0.390625,497.0784196,4.6875,7174.188753,0.9765625,376.5668222,32,2
-4.4914,-27.1846,-4.3543,10.2577,10.3964,15.1037,1.043650402,-6.98198965,3.390419569,10.81809765,79.02904563,25.31999841,3.289087662,8.889828211,5.031898093,0.657639012,-0.640097801,0.698781609,2.839504096,2.718774872,2.403667084,0.239895,-5.65065,1.4238,-1.57025,3.55945,-11.1976,-1.5239,-0.456285,7.292,0.589256422,-0.183105014,0.23436443,15,14,17,2371,25476,7338,0.78125,544.6025665,4.1015625,5285.869797,0.390625,3733.784529,32,2
-3.418,-8.1159,0.72991,7.6696,12.6325,11.0672,1.718399585,6.01963335,4.2086265,9.652397528,26.95128817,9.991371455,3.106830785,5.191463009,3.160913073,0.235401079,-0.822862389,0.950686724,2.322257718,2.612653111,2.454089374,1.6394,7.8426,2.7275,-0.1390645,3.146,0.780625,10.10025,1.7308,6.56455,0.045296134,-0.738081496,-0.497178753,11,12,13,2511,12611,5531,0.390625,1654.649703,0.5859375,3296.848467,0.390625,1674.572596,32,2
2.8302,-12.456,-2.0269,8.7005,7.2844,5.8477,6.5519785,-1.03606705,1.487637585,2.837010873,53.27983866,2.392622993,1.684342861,7.299303985,1.546810587,-0.689920434,-0.241530665,0.171559978,2.173509768,1.294331026,3.389124774,7.31985,2.6835,1.43885,5.0332,7.84165,-8.08755,6.02795,0.908855,2.3577,0.753044484,0.376879116,0.621275591,11,3,14,9150,10817,919,0.390625,404.4612618,0.390625,11920.0158,0.78125,270.8288481,32,2
-0.63521,-2.6443,-2.3022,17.7436,9.607,12.7728,3.835985733,3.882575324,6.34004593,19.59847202,6.451605772,13.60137312,4.427016153,2.540001136,3.688003948,0.99603156,-0.875636329,-0.596351201,3.106056349,2.784980128,2.262486012,1.6329,4.6229,8.1586,0.120385,7.11685,2.28065,5.7576,3.0711,8.47785,-0.585510834,-0.515905769,0.060934785,7,10,9,6843,4299,10746,0.390625,2653.145656,0.5859375,792.7511853,0.390625,2168.63038,32,2
-0.29727,4.5273,8.0765,0.2049,5.5825,8.6803,-0.006350706,5.214829,8.336777,0.012260967,0.041490806,0.008491545,0.11072925,0.203692921,0.092149578,-0.282920771,-1.038228239,1.076570249,2.448450486,4.331597522,5.155254866,0.00784535,5.24935,8.3179,-0.0817605,0.069707,5.12175,5.3406,8.28755,8.37815,0.159297518,-0.141610175,-0.372273885,25,28,41,2,5447,13902,3.3203125,0.8741422,4.1015625,1.385863044,2.734375,0.185609505,32,2
-0.18592,5.0828,8.1668,0.3261,5.4607,8.4388,0.01799937,5.30153,8.295338,0.007877835,0.005436244,0.001625651,0.088757172,0.073730886,0.040319365,0.501268205,-0.447516861,0.043032852,4.578466239,3.080003154,3.678315051,0.017659,5.31005,8.3025,-0.0198905,0.05432,5.25065,5.3556,8.2724,8.3178,-0.411780918,0.379723103,-0.287546954,57,33,64,2,5622,13763,3.515625,0.529584492,3.7109375,0.2299483,5.46875,0.033851353,32,2
-0.1112,5.0532,8.1362,0.25279,5.6561,8.4234,0.071099702,5.3380465,8.2731545,0.004411199,0.009173124,0.003028732,0.066416856,0.095776427,0.055033919,0.174786192,0.000391845,-0.097432454,3.321771496,4.030122192,2.685958614,0.0704075,5.34005,8.2724,0.02469,0.115425,5.27985,5.4003,8.2272,8.3176,-0.03799599,0.076300145,-0.467742766,29,27,27,2,5701,13690,0.5859375,0.206158702,0.390625,0.544397602,0.390625,0.202053997,32,2
-0.050663,5.2794,8.1364,0.11562,5.522,8.3327,0.03005031,5.393207,8.237894,0.001189324,0.002215065,0.001299115,0.034486573,0.047064475,0.03604324,0.141539526,-0.042223177,-0.005315936,2.385531215,3.009143834,2.853179929,0.0254525,5.4005,8.24195,0.00259415,0.055467,5.37015,5.416,8.2119,8.25735,-0.13893067,-0.002963132,0.032204347,45,51,69,0,5818,13573,4.296875,0.031967764,6.0546875,0.061633308,5.46875,0.019930326,32,2
-0.065734,5.2349,8.1213,0.10017,5.5369,8.3326,0.013449045,5.410459,8.2267725,0.000797449,0.002027243,0.001363806,0.028239137,0.045024918,0.036929747,0.107599277,-0.164309946,-0.103116152,2.8650462,3.69375423,3.170298252,0.0103825,5.4157,8.227,-0.0050649,0.0260225,5.38525,5.4459,8.20425,8.2422,-0.045297976,0.125090614,-0.065104355,73,63,74,0,5855,13536,4.1015625,0.012496521,5.6640625,0.055434993,0.390625,0.041534151,32,2
-0.06472,5.0678,8.0147,0.29837,5.8984,8.4239,0.070724826,5.4229525,8.2235915,0.006772456,0.02378564,0.006141027,0.082294931,0.15422594,0.078364705,0.944341816,0.268069712,-0.410251342,3.202407863,3.442150202,3.424380296,0.0409105,5.43035,8.227,0.0105105,0.115435,5.3548,5.4762,8.1817,8.2723,-0.006393242,-0.306301612,-0.610722778,21,46,45,2,5886,13527,0.390625,0.762175077,0.5859375,1.325623291,0.5859375,0.491111142,32,2
-0.064702,5.4906,7.9242,0.22163,5.8838,8.1511,0.058495952,5.6634715,8.058852,0.0021885,0.004995364,0.001703221,0.046781406,0.07067789,0.041270098,0.719115677,0.181690097,0.003157221,4.4379796,3.204500681,2.990153528,0.055992,5.6573,8.06015,0.026736,0.078471,5.6265,5.70255,8.03,8.0903,-0.324482752,0.18304748,-0.42339969,53,53,58,1,6416,12989,4.1015625,0.118831371,5.859375,0.142408795,3.3203125,0.026944465,32,2
-0.03342,5.4912,7.9545,0.10196,5.7932,8.2112,0.039211657,5.6545595,8.068787,0.000819167,0.002596436,0.001662599,0.028621099,0.050955239,0.040774983,0.036809396,0.074858794,0.362216345,2.655945526,3.071183464,3.800176838,0.040792,5.65695,8.0604,0.0252165,0.0565015,5.6268,5.6875,8.0451,8.0906,0.015255021,-0.021196576,-0.208311318,73,66,80,0,6395,13021,4.6875,0.013694053,5.859375,0.057775431,9.5703125,0.030131298,32,2
-0.0035365,5.308,7.5148,0.58465,6.3177,8.2419,0.257689558,5.6486055,8.067443,0.016147295,0.049208352,0.023915275,0.127072008,0.221829557,0.154645644,0.842314273,1.013582641,-1.637179907,2.747713362,3.423683176,5.651508608,0.20675,5.56595,8.12015,0.161725,0.35171,5.48255,5.78335,8.0146,8.1664,0.567247671,-0.708885772,-0.565265831,31,21,36,16,6391,13021,0.390625,2.329609597,0.390625,4.6772971,0.390625,2.020642311,32,2
-0.73558,2.4459,7.3192,0.80626,6.2113,9.7883,0.246453268,5.0356615,8.3706595,0.081053799,1.047921345,0.274418813,0.284699488,1.023680294,0.523849991,-1.182418398,-1.141272872,0.933079916,4.644143016,2.705273366,2.974151943,0.32903,5.57955,8.1052,0.11297,0.39069,4.35915,5.6849,8.02995,8.7632,0.755988275,-0.833304969,-0.83333982,25,26,20,28,5280,14068,0.390625,6.154175589,0.390625,146.2728146,0.390625,35.42947661,32,2
-0.38895,2.904,4.1414,1.3199,9.5424,9.8112,0.313431384,5.9787375,7.5307375,0.24175289,3.01223047,2.231425204,0.49168373,1.735577849,1.49379557,0.574927946,0.496421354,-0.87947039,2.017679422,2.003514156,2.443890901,0.13376,5.40225,8.1068,-0.0909585,0.70039,4.582,7.5639,6.6047,8.63875,0.442492445,-0.644424263,-0.878381865,9,16,8,68,7748,11786,0.5859375,34.7826943,0.5859375,421.6927894,0.5859375,357.639184,32,2
-0.36934,3.031,8.289,0.27271,5.3568,9.5305,0.01771526,3.9570025,8.97155,0.018750718,0.232784662,0.047102941,0.136933262,0.482477628,0.217032121,-0.415761486,0.293267226,-0.463819954,2.494300145,2.845498772,3.898888468,0.027009,3.97355,8.96995,-0.074644,0.12587,3.58985,4.21555,8.86435,9.12215,0.025690634,-0.049360436,-0.800814156,16,21,25,4,3178,16107,0.5859375,2.436870603,0.390625,31.4383339,0.390625,5.511713148,32,2
-0.35939,3.3045,8.941,-0.16271,3.8787,9.4089,-0.27698475,3.6313915,9.123571,0.001807007,0.010183647,0.003873839,0.042508899,0.100914059,0.062240175,0.325869918,-0.555018822,0.837060442,2.690767249,3.581423222,5.779788679,-0.28245,3.637,9.122,-0.313225,-0.252685,3.58385,3.6974,9.0768,9.1525,-0.19711901,0.071979796,-0.28073132,62,46,47,16,2639,16649,3.3203125,0.054791839,0.390625,0.863942872,0.390625,0.198238827,32,2
-0.47056,3.2118,6.8494,0.4416,7.3493,9.5142,-0.089709083,4.7774635,8.497738,0.056951556,1.590890653,0.491820534,0.238645251,1.261305139,0.701299176,0.361360611,0.627416839,-0.710215658,1.880951057,1.766642241,2.065701235,-0.11598,4.13395,8.7736,-0.313415,0.09604,3.7383,6.08145,7.8176,9.0765,0.005953189,-0.046735689,-0.847624621,8,13,13,13,4881,14540,0.5859375,8.561835644,0.390625,234.3696565,0.390625,80.64061061,32,2
-0.46503,5.2333,7.1516,0.5845,7.5415,8.3466,0.007357091,6.044533,7.7758355,0.040212161,0.153994409,0.060786077,0.200529702,0.392421214,0.246548326,0.932187892,1.020813384,-0.031312762,4.079771769,4.540458922,2.71692332,-0.0187665,5.98975,7.7948,-0.109015,0.0713995,5.80875,6.22295,7.6069,7.9241,0.127829385,-0.485915587,-0.268572744,23,34,29,8,7338,12105,0.390625,2.391276544,2.9296875,7.081068642,1.7578125,3.075565962,32,2
-0.39383,5.5947,7.5308,0.52358,6.3358,8.0145,-0.047736395,5.9957975,7.806356,0.05791393,0.014118882,0.008554145,0.240653132,0.118822902,0.092488621,0.882087265,0.096018053,-0.566200012,2.242127804,3.734363617,3.425993947,-0.161935,5.9916,7.818,-0.21374,0.21541,5.92805,6.0519,7.75725,7.86385,0.063496125,-0.552016862,-0.087985644,28,42,40,12,7193,12190,0.390625,8.833905379,3.125,0.459974987,1.171875,0.509491687,32,2
-0.28961,5.6282,7.7425,-0.078739,6.1261,8.0753,-0.18514162,5.9377205,7.8619655,0.001323408,0.007393106,0.003531539,0.036378678,0.085983174,0.059426757,0.19041238,-1.067743076,1.320453459,2.956195286,4.976735623,5.342459771,-0.18442,5.9457,7.8484,-0.21419,-0.15504,5.90045,5.9909,7.8257,7.8787,0.160612363,-0.258464936,-0.63695451,59,60,69,7,7053,12363,0.390625,0.057161793,0.390625,0.276712636,0.390625,0.202463811,32,2
-0.51427,0.66858,6.9648,1.3205,7.7032,12.1044,0.088256489,4.5809529,8.62974,0.201869798,1.348008852,0.371944554,0.44929923,1.161037834,0.609872572,1.371284733,-0.202522543,2.019961591,3.817539298,2.662475419,12.07756579,-0.10599,4.1383,8.65615,-0.19249,0.199885,3.7713,5.606,8.1207,8.9848,-0.744832385,0.108301153,-0.212067475,9,7,11,42,4465,14968,0.5859375,14.72647342,0.390625,160.5339737,0.390625,40.80110357,32,2
-0.77112,1.4903,7.6437,2.3421,5.7169,10.0825,0.919622265,3.8412165,8.9639355,0.407077448,1.307909509,0.299476967,0.638026213,1.143638714,0.547244888,-0.300341327,-0.345940324,-0.27142852,3.01185113,1.933429691,2.381066946,0.99004,4.13275,9.01415,0.62286,1.26025,2.7818,4.82005,8.5592,9.36505,-0.310076036,0.235119142,0.071026405,16,15,14,250,3211,16130,1.5625,18.51215549,0.78125,146.6919583,1.3671875,19.01080827,32,2
-0.28696,2.2926,8.2437,1.7821,5.1444,9.8316,0.235635451,3.8707415,9.0118355,0.182786924,0.430754356,0.11358524,0.427535874,0.656318792,0.337024095,1.771384927,0.026648286,-0.155886842,5.925487751,2.624008001,2.721832475,0.0990085,3.76925,9.06065,-0.00978415,0.322395,3.49045,4.35645,8.7807,9.214,-0.537996671,0.146290793,-0.563617159,20,17,21,47,3082,16265,0.390625,20.52577237,0.390625,34.39196472,0.390625,7.965064981,32,2
-0.078485,5.0075,7.0617,0.51056,6.7274,8.3635,0.207457834,6.016594,7.78898,0.016360496,0.104990416,0.058744576,0.127908154,0.324022246,0.242372803,-0.149725243,-0.606348644,0.129779575,2.476588672,3.70424792,3.089404274,0.22224,6.01045,7.78745,0.114945,0.295505,5.85175,6.22205,7.60595,7.9384,0.410922549,-0.578345175,-0.676605443,27,27,23,12,7261,12145,0.390625,1.779432595,0.390625,9.824949733,0.390625,5.844943587,32,2
0.068654,5.3244,6.6519,0.7068,7.2218,8.2253,0.37883498,6.5766345,7.304433,0.015463951,0.159392512,0.116728903,0.124354136,0.399239918,0.341656118,0.415137104,-0.755876043,0.419083794,3.538938899,3.013296738,2.203036233,0.37383,6.71115,7.18165,0.285385,0.44953,6.2724,6.87685,7.0308,7.63635,0.554285988,-0.613194267,-0.854749052,25,21,13,32,8682,10694,0.5859375,0.928101114,0.390625,25.34647644,0.390625,19.90047621,32,2
0.072296,6.2434,5.9105,0.89892,7.9609,7.8621,0.500021415,6.9146625,6.990225,0.022488553,0.12039106,0.142800104,0.14996184,0.346974149,0.37788901,0.20505811,1.217358892,-0.819565571,3.342436636,4.367429971,4.144466598,0.49458,6.84745,7.03005,0.403775,0.58386,6.70995,7.0117,6.90945,7.19725,0.546723933,-0.684618575,-0.84553783,25,31,24,54,9586,9801,2.1484375,1.17753641,0.390625,8.210271784,0.390625,8.841181919,32,2
0.086571,5.9889,5.3667,0.93182,8.384,7.8481,0.64644337,7.644389,6.1601995,0.031154001,0.264535617,0.281127089,0.176504959,0.51433026,0.530214192,-0.846616915,-1.386510815,1.059588178,3.513660408,4.274855174,3.600198369,0.675455,7.78065,6.06195,0.55055,0.76401,7.5241,7.9605,5.7895,6.34115,0.819968355,-0.926172064,-0.806915074,25,22,10,90,11740,7646,0.5859375,2.770162763,0.5859375,21.06996182,0.5859375,27.77942429,32,2
0.18299,5.125,4.6247,1.411,8.9533,8.5579,0.66831175,7.1798805,6.6146745,0.069756022,0.800402763,0.960730581,0.264113653,0.894652314,0.980168649,0.864207698,0.231767054,-0.438885957,3.261915009,1.995298282,2.303696921,0.59169,7.01015,6.9151,0.492605,0.82452,6.42335,7.9518,5.94095,7.394,0.834295665,-0.908543154,-0.871596639,12,8,7,103,10469,8942,0.390625,6.050130207,0.390625,101.2918023,0.390625,128.3028329,32,2
0.10921,5.2772,5.6999,1.1282,8.6091,8.1777,0.6424638,7.0808745,6.805487,0.041617785,0.326823191,0.30824807,0.204004376,0.57168452,0.555200928,0.127656724,-0.150987188,0.335315756,2.64402543,2.935644417,2.484037889,0.642105,7.1441,6.7053,0.49578,0.78799,6.6421,7.49965,6.3873,7.2274,0.507319784,-0.70149905,-0.671779156,17,29,9,91,10093,9324,0.9765625,1.834250766,0.78125,28.32258818,0.78125,29.86774153,32,2
0.24268,6.4052,5.7013,0.75448,8.2807,7.0425,0.5053626,7.3792555,6.5092285,0.007288612,0.08436163,0.053914305,0.085373369,0.290450736,0.232194542,-0.236668773,0.109347754,-0.780180506,2.987162354,3.529998243,3.15096722,0.510525,7.35195,6.57655,0.447275,0.5684,7.16285,7.58535,6.34195,6.66715,-0.014268379,-0.404169422,-0.209273815,32,35,29,53,10907,8485,1.7578125,0.221009037,0.390625,4.126492211,0.390625,5.806367627,32,2
0.29803,7.2835,5.5778,0.82454,8.4436,6.5002,0.55994305,7.717906,6.1051615,0.009748525,0.040503098,0.038194078,0.098734619,0.201253815,0.195433052,0.397013688,0.550351377,-0.627990753,3.005689204,3.633288791,2.959719588,0.55514,7.70555,6.13795,0.4913,0.62715,7.5696,7.84855,6.0166,6.23585,0.491326231,-0.672883781,-0.47344532,34,37,26,65,11921,7462,0.5859375,0.581837483,9.1796875,1.668605452,0.390625,3.061392164,32,2
0.38744,6.8461,4.3222,0.98697,9.0466,6.9388,0.69015165,8.0718115,5.554964,0.016246351,0.256460043,0.410487787,0.127461175,0.506418842,0.640693208,-0.202324821,-0.528807217,0.48291685,2.623963353,2.525340222,2.412710409,0.70242,8.1715,5.3963,0.59731,0.77821,7.78055,8.43565,5.101,5.9262,0.660846772,-0.740475006,-0.873059685,20,26,18,98,13082,6253,0.390625,1.240653357,0.390625,26.88847224,0.390625,50.2862765,32,2
0.25509,6.7396,4.9883,0.94515,8.6102,6.8935,0.5781991,7.851323,5.908841,0.014117411,0.177010953,0.234831256,0.118816711,0.420726696,0.484593909,0.229366767,-0.681394591,0.458512873,3.167773101,2.691052636,1.992346525,0.56914,7.9245,5.83475,0.493235,0.65992,7.5929,8.17215,5.48675,6.4092,0.395022718,-0.579044831,-0.846065674,24,24,14,70,12364,7030,0.5859375,0.811892406,0.390625,24.11055288,0.390625,39.59901985,32,2
0.31486,6.8313,5.1848,0.8537,8.7465,6.817,0.5427426,7.807628,5.9847795,0.013219123,0.085090864,0.073677356,0.114974444,0.291703383,0.27143573,0.617091404,0.164669167,-0.022857365,3.092117753,4.517236961,4.079590581,0.522365,7.81075,5.9868,0.479035,0.6014,7.6459,7.9537,5.82,6.16765,0.569451023,-0.701379113,-0.61527148,35,30,19,62,12209,7178,0.390625,0.987831565,0.5859375,3.575735594,0.5859375,5.826826928,32,2
0.53758,7.7804,5.1853,0.83825,8.5046,5.6993,0.69533895,8.188034,5.444767,0.003288634,0.016194766,0.009909405,0.057346614,0.127258659,0.099545996,-0.195482076,-0.315503427,0.107316026,3.032081884,3.218328492,2.816369622,0.70262,8.20215,5.4413,0.65962,0.73332,8.0968,8.27765,5.3735,5.5169,0.257147517,-0.272566541,-0.202986472,51,51,34,97,13412,5931,0.390625,0.087546118,12.6953125,0.381441792,0.390625,0.483450674,32,2
0.61065,7.8103,4.852,0.95808,8.7745,5.5919,0.805564,8.3432215,5.1759005,0.004775116,0.027081716,0.022071994,0.069102215,0.164565234,0.148566464,-0.078854998,-0.49241041,0.414952831,2.572964293,4.032903758,2.646618155,0.806785,8.3523,5.1691,0.755735,0.853795,8.26165,8.4572,5.06325,5.275,0.419376651,-0.305424569,-0.467177674,36,42,21,131,13927,5362,0.390625,0.148877451,10.7421875,0.669726368,0.390625,1.610719113,32,2
0.49125,7.6287,4.8821,0.89855,8.5948,5.7582,0.6933944,8.284329,5.285553,0.006125312,0.025596295,0.028674932,0.078264373,0.159988422,0.169336741,0.109166215,-0.833380959,0.128121079,2.647174903,4.829553307,3.086057242,0.687935,8.2928,5.28285,0.64157,0.750165,8.20115,8.41275,5.1701,5.3963,0.290328673,-0.522183353,-0.427734597,30,40,26,97,13731,5593,0.390625,0.296150993,0.390625,1.305442793,0.390625,3.575084829,32,2
0.50631,7.6445,5.094,0.88094,8.4729,5.8794,0.67579495,8.1060485,5.5609425,0.004768219,0.017629421,0.024659306,0.069052289,0.132775831,0.157032819,0.518736162,0.320348691,-0.929553855,3.265527661,3.609592777,3.658838396,0.673535,8.0818,5.58515,0.628695,0.70468,8.02145,8.1721,5.5023,5.67585,0.446999547,-0.668703459,-0.42577795,47,47,27,92,13145,6190,0.390625,0.268505221,0.390625,1.065791752,0.390625,2.54628683,32,2
